ID,Label,Entity Text
1145,LIT,群芳谱·药谱
1146,LIT,本草纲目
1147,LIT,药谱
1148,LIT,肘后备急方
1149,LIT,针灸经外奇穴治疗诀
1150,DIS,卒死
1151,DIS,痞症
1152,DIS,中暑
1153,DIS,霍乱
1154,LIT,小儿推拿广意
1155,LIT,中藏经·论水肿脉证生死
1156,DIS,水肿病
1157,LIT,诸病源候论·水肿病诸候
1158,LIT,三因极一病证方论
1159,LIT,景岳全书·传忠录
1160,LIT,医学实在易
1161,LIT,标幽赋
1162,LIT,难经
1163,LIT,圣济经
1164,LIT,伤寒方药明理论·序
1165,LIT,备急千金要方·咳嗽
1166,DIS,十咳
1167,DIS,风咳
1168,DIS,寒咳
1169,DIS,支咳沮干咳
1170,DIS,心咳
1171,DIS,脾咳
1172,DIS,肺咳
1173,DIS,肾咳
1174,DIS,胆咳
1175,DIS,厥阴咳
1176,LIT,素问·气穴论
1177,LIT,千金要方
1178,DIS,气症
1179,DIS,劳痉
1180,DIS,鬼痉
1181,DIS,冷痊
1182,DIS,生人痊
1183,DIS,死人痊
1184,DIS,尸痊
1185,DIS,食痉
1186,DIS,水痊
1187,DIS,土痊
1188,DIS,风痉
1189,DIS,寒痊
1190,DIS,气痊
1191,DIS,生人症
1192,DIS,凉痊
1193,DIS,酒庄
1194,DIS,食痊
1195,ACU,十宣
1196,LIT,奇效良方
1197,DIS,休克
1198,DIS,晕厥
1199,DIS,高热
1200,DIS,癫痛
1201,DIS,小儿惊厥
1202,DIS,急性扁桃体炎
1203,DIS,手指麻木
1204,LIT,灵枢·官针
1205,LIT,本草衍义
1206,LIT,素问·灵兰秘典论
1207,LIT,中藏经
1208,LIT,诸病源候论
1209,SYN,气短
1210,SYN,鼻虚张
1211,SIG,面青
1212,SIG,面黑睛黄
1213,SYN,素汗流
1214,SYN,泄涎唾
1215,SYN,妄语
1216,SIG,爪青
1217,SYN,背脊瘦痛
1218,SYN,腰重
1219,SYN,面无精光
1220,SYN,头目自眩
1221,SYN,咽唾不得
1222,SYN,足躁小肿
1223,SYN,发直如麻
1224,SYN,汗出不止
1225,LIT,难经·二十五难
1226,LIT,阴阳十一脉灸经
1227,MER,足阳明胃经
1228,MER,足太阴脾经
1229,MER,手太阴肺经
1230,MER,手少阴心经
1231,MER,手太阳小肠经
1232,MER,手少阳三焦经
1233,MER,手阳明大肠经
1234,LIT,灵枢·经脉
1235,MER,手厥阴心包经
1236,LIT,灵枢·背瑜
1237,LIT,灵枢·邪客
1238,LIT,类经
1239,MED,大戟
1240,MED,芫花
1241,MED,甘遂
1242,MED,乌头
1243,MED,瓜萎
1244,MED,白蔽
1245,LIT,心印维珠经
1246,MED,朴硝
1247,MED,水银
1248,MED,砒霜
1249,MED,狼毒
1250,MED,密陀僧
1251,MED,牙硝
1252,MED,三棱
1253,MED,参
1254,LIT,备急千金要方
1255,SYN,四肢沉重
1256,SYM,心惊
1257,SYM,眼花
1258,SYM,呕逆
1259,LIT,汉书·律历志
1260,LIT,素问·气府论
1261,LIT,难经·二十六难
1262,LIT,针经指南
1263,LIT,针灸问对
1264,LIT,十四经发挥
1265,LIT,灵枢·背喻
1266,PRE,十灰丸
1267,MED,绵灰
1268,MED,黄绢灰
1269,MED,艾叶灰
1270,MED,马尾灰
1271,MED,藕节灰
1272,MED,莲蓬灰
1273,MED,油发灰
1274,MED,赤松皮灰
1275,MED,棕桐灰
1276,MED,蒲黄灰
1277,DIS,崩中下血不止
1278,PRE,十灰散作水丸
1279,PRE,十灰散
1280,LIT,十药神书
1281,MED,大蓟
1282,MED,小蓟
1283,MED,侧柏叶
1284,MED,白茅根
1285,MED,棕桐皮
1286,SYN,血热妄行
1287,SYM,呕血
1288,SYM,咯血
1289,SYM,嗽血
1290,MED,大小蓟
1291,MED,丹皮
1292,PRE,十全饮
1293,PRE,十全大补汤
1294,PRE,十补丸
1295,MED,炒山药
1296,SYM,肾脏虚弱
1297,SYN,面色黛黑
1298,SYM,足冷足肿
1299,DIS,耳鸣
1300,SYM,肢体赢瘦
1301,SYM,足膝软弱
1302,SYM,腰脊疼痛
1303,LIT,杂病源流犀烛·身形门
1304,MED,葫芦巴
1305,MED,川棘子肉
1306,MED,荜澄茄
1307,MED,黑豆
1308,DIS,寒庙厥冷
1309,DIS,奔豚
1310,PRE,十补汤
1311,PRE,十枣丸
1312,PRE,十枣汤
1313,DIS,水气病
1314,DIS,四肢浮肿
1315,DIS,大小便不利
1316,LIT,伤寒论
1317,MED,伏戟
1318,DIS,太阳中风
1319,DIS,下利呢逆
1320,SYM,心下痞硬满
1321,SYM,引胁下痛
1322,SYM,干呕
1323,SYM,短气
1324,SYM,汗出不恶寒
1325,SYM,悬饮咳唾
1326,SYM,胸胁引痛
1327,DIS,肝硬化
1328,DIS,血吸虫病
1329,SYN,腹水
1330,SYN,渗出性胸膜炎
1331,PRE,十奇散
1332,PRE,十宣散
1333,PRE,托里十补散
1334,MED,黄英
1335,MED,苦桔梗
1336,DIS,痈疽
1337,DIS,气血两虚
1338,DIS,痘疮
1339,PRE,十宝丹
1340,LIT,疫喉浅论
1341,MED,马勃
1342,MED,人指甲
1343,MED,青鱼胆
1344,SYN,疫喉肿痛色艳
1345,SYN,烂喉痞证
1346,SYN,痘疹后牙疮
1347,MED,炙乳香
1348,MED,炙没药
1349,MED,锻钟乳石
1350,DIS,梅毒筋骨疼痛
1351,SYM,口鼻腐烂
1352,LIT,景岳全书·外科铃古方
1353,PRE,十四五宝丹
1354,PRE,十宝散
1355,LIT,种福堂公选良方
1356,MED,血竭
1357,DIS,跌扑金刃损伤
1358,SYM,青肿疼痛
1359,SYM,破损出血
1360,SYM,骨碎折断
1361,SYM,昏迷不醒
1362,PRE,十珍汤
1363,LIT,审视瑶函
1364,MED,炒白芍药
1365,MED,炒地骨皮
1366,MED,甘草梢
1367,DIS,虚损血枯
1368,DIS,上攻目痛
1369,LIT,治疗大全
1370,PRE,十香丸
1371,MED,苏合香
1372,MED,檀香
1373,MED,高良姜
1374,MED,安息香
1375,MED,熏陆香
1376,MED,诃子皮
1377,MED,犀角屑
1378,MED,姜厚朴
1379,DIS,中恶
1380,SYM,心腹胀痛
1381,PRE,十香舒郁丸
1382,PRE,十香正痛丸
1383,MED,小茵香
1384,MED,爆荔枝核
1385,DIS,寒滞诸痛
1386,PRE,十神汤
1387,MED,升麻
1388,MED,紫苏
1389,DIS,时令不正
1390,DIS,瘟疫
1391,DIS,风寒湿痹
1392,MED,连须葱白
1393,LIT,侣山堂类辨
1394,ACU,少商
1395,ACU,商阳
1396,ACU,厉兑
1397,ACU,隐白
1398,ACU,少冲
1399,ACU,少泽
1400,ACU,至阴
1401,ACU,中冲
1402,ACU,涌泉
1403,ACU,关冲
1404,ACU,足窍阴
1405,ACU,大敦
1406,LIT,灵枢·经水
1407,LIT,灵枢·海论
1408,LIT,灵枢·逆顺肥瘦
1409,MER,足太阳膀胧经
1410,LIT,灵枢·本输
1411,LIT,灵枢·经筋
1412,LIT,难经·六十六难
1413,LIT,外科正宗
1414,LIT,喉科秘旨
1415,LIT,喉科指掌
1416,LIT,重楼玉钥
1417,LIT,千金翼方
1418,ACU,太渊
1419,ACU,大凌
1420,ACU,太白
1421,ACU,太溪
1422,ACU,太冲
1423,ACU,鸿尾
1424,SYN,十八喉风
1425,ACU,十七椎穴
1426,SYM,饮食所伤
1427,SYM,内热欲吐
1428,SYM,肠鸣自利
1429,SYM,脾虚停食
1430,SYM,胸隔胀满
1431,SYM,烦渴发热
1432,SYM,脾伤
1433,SYM,饮食停滞
1434,SYM,肚腹作痛
1435,SYM,寒热不食
1436,SYM,中院不利
1437,SYM,干呕不食
1438,SYM,脾虚食积
1439,SYM,吐泻烦渴
1440,SYM,感冒寒邪
1441,SYM,风热
1442,SYM,惊痰发热
1443,SYM,惊风
1444,SYM,心肝热极生风
1445,SYM,肝木克脾土
1446,LIT,四诊抉微
1447,LIT,全幼心鉴
1448,ACU,人中
1449,ACU,大陵
1450,ACU,风府
1451,ACU,颊车
1452,ACU,承浆
1453,ACU,劳宫
1454,ACU,上星
1455,ACU,会阴
1456,ACU,玉门头
1457,ACU,曲池
1458,LIT,此事难知
1459,LIT,素问·夭元纪大论
1460,DIS,乳滞感寒
1461,MED,木黄连
1462,MED,刺黄岑
1463,MED,土黄柏
1464,MED,十大功劳
1465,DIS,湿热淋浊
1466,DIS,风湿痹痛
1467,DIS,急性黄疽型传染性肝炎
1468,DIS,肺结核
1469,DIS,痈肿疮毒
1470,ACU,列缺
1471,ACU,偏历
1472,ACU,丰隆
1473,ACU,公孙
1474,ACU,通里
1475,ACU,支正
1476,ACU,飞扬
1477,ACU,大钟
1478,ACU,内关
1479,ACU,外关
1480,ACU,光明
1481,ACU,鸠尾
1482,ACU,长强
1483,ACU,大包
1484,MER,心经
1485,MER,心包经
1486,MER,小肠经
1487,MER,大肠经
1488,MER,三焦经
1489,MER,膀胧经
1490,MER,胆经
1491,MER,胃经
1492,MER,脾经
1493,MER,肝经
1494,MER,任脉督脉
1495,LIT,灵枢
1496,ACU,孔最
1497,ACU,温溜
1498,ACU,梁丘
1499,ACU,地机
1500,ACU,阴郑
1501,ACU,养老
1502,ACU,金门
1503,ACU,水泉
1504,ACU,会宗
1505,ACU,外丘
1506,ACU,中都
1507,ACU,交信
1508,ACU,附阳
1509,ACU,筑宾
1510,LIT,修龄要旨
1511,LIT,东垣十书
1512,LIT,逐月养胎方
1513,LIT,女科要旨
1514,LIT,胎产金械
1515,LIT,黄帝内经
1516,LIT,针灸甲乙经
1517,LIT,针灸逢源
1518,SYN,十指麻木
1519,LIT,证治准绳·本事方
1520,PRE,飞灶丹
1521,PRE,古灶丹
1522,PRE,鬼火丹
1523,PRE,天灶丹
1524,PRE,水丹
1525,PRE,葫芦丹
1526,PRE,野火丹
1527,PRE,烟火丹
1528,PRE,十将军丸
1529,LIT,丹溪心法附余
1530,MED,常山
1531,MED,草果
1532,MED,茯术
1533,DIS,疟积
1534,SYM,经吐下日久
1535,SYM,荣卫亏损
1536,DIS,疟母
1537,LIT,难经一难
1538,DIS,赤带
1539,DIS,经水不利
1540,DIS,阴胎
1541,DIS,子藏坚
1542,DIS,藏癖
1543,DIS,阴阳患痛
1544,DIS,内强
1545,DIS,腹寒
1546,DIS,藏闭
1547,DIS,五藏痊痛
1548,DIS,梦与鬼交
1549,PRE,龙骨散
1550,MED,龙骨
1551,MED,灶心黄土
1552,MED,石苇
1553,MED,乌贼骨
1554,MED,代赭石
1555,PRE,十八味神药
1556,MED,白鲜皮
1557,MED,连翘
1558,MED,草河车
1559,MED,生桅子
1560,MED,生龟板
1561,DIS,烂喉毒症
1562,MED,土茯苓
1563,DIS,火症烂喉
1564,LIT,本草再新
1565,DIS,肺结核咯血
1566,DIS,骨蒸潮热
1567,SYM,头晕
1568,SYM,心烦
1569,SYM,腰酸腿软
1570,SYM,失眠
1571,MED,功劳叶
1572,LIT,遵生八笺
1573,PRE,十号节象方
1574,PRE,宝花散
1575,LIT,金兰循经
1576,LIT,薛氏医案
1577,MED,草果皮
1578,MED,五加皮
1579,MED,甘草皮
1580,MED,生姜皮
1581,MED,木通皮
1582,MED,木瓜皮
1583,MED,苏子
1584,MED,攀劳子
1585,DIS,膨胀
1586,DIS,气虚肿满
1587,DIS,腹胀
1588,PRE,十全大补丸
1589,MED,袂答
1590,MED,黄蔑
1591,MED,白芍药
1592,SYN,诸虚不足
1593,SYN,五劳七伤
1594,SYM,不进饮食
1595,DIS,久病虚损
1596,SYM,时发潮热
1597,SYM,气攻骨脊
1598,SYM,拘急疼痛
1599,SYM,夜梦遗精
1600,SIG,面色萎黄
1601,DIS,喘嗽
1602,DIS,脾肾气弱
1603,SYN,五心烦闷
1604,SYN,伤动血气
1605,SYN,忧愁思虑
1606,PRE,十全育真汤
1607,MED,生黄蔑
1608,MED,生龙骨
1609,SIG,脉弦数细微
1610,SIG,肌肤甲错
1611,SIG,形体赢瘦
1612,SYM,饮食不壮筋力
1613,SYM,咳逆
1614,SYM,喘促
1615,SYM,寒热不时
1616,SYM,多梦纷纭
1617,SYM,精气不固
1618,MED,生鸡内金
1619,MED,牡蝎
1620,PRE,十全流气饮
1621,MED,赤茯苓
1622,DIS,忧郁伤肝
1623,DIS,思虑伤脾
1624,DIS,脾气不行
1625,PRE,十味芎苏散
1626,PRE,芍苏散
1627,PRE,十味导赤汤
1628,MED,淡竹叶
1629,MED,菌陈
1630,MED,猪苓
1631,DIS,小儿热淋
1632,DIS,小便不通
1633,DIS,淋沥涩痛
1634,PRE,十味导赤散
1635,DIS,心胆实热
1636,DIS,口舌生疮
1637,DIS,惊悸烦渴
1638,PRE,十味导痰汤
1639,MED,天麻
1640,MED,蝎尾
1641,DIS,湿热上盛
1642,DIS,头目不清
1643,PRE,十味苍柏散
1644,LIT,医学入门
1645,MED,益智仁
1646,DIS,庙气作痛
1647,PRE,十味参苏饮
1648,MED,桔梗
1649,MED,前胡
1650,DIS,气逆血蕴上焦
1651,DIS,发热气促
1652,DIS,咳血
1653,DIS,帆血
1654,DIS,痰嗽不止
1655,PRE,十味香薷饮
1656,MED,香蕾
1657,MED,炙黄茂
1658,MED,木瓜
1659,MED,炒扁豆
1660,DIS,伏暑身倦
1661,SYM,体困神昏
1662,SYM,头重吐利
1663,DIS,暑风
1664,DIS,伤暑咳嗽
1665,SYM,身痛口渴
1666,SYM,外反恶寒
1667,PRE,十味保和汤
1668,LIT,景岳全书·古方八阵
1669,DIS,胃虚气滞
1670,DIS,暖气
1671,PRE,十味淡斋方
1672,LIT,疡科心得集·方汇
1673,MED,炒当归
1674,MED,炒川芍
1675,DIS,下疮
1676,DIS,广疮
1677,DIS,烂喉塌鼻
1678,SYM,遍体节箭疫楚
1679,PRE,十味温胆汤
1680,MED,炒酸枣仁
1681,SYN,心惊胆慑
1682,SYN,气郁变生
1683,SYN,梦寐不祥
1684,SYN,心胆虚怯
1685,SYN,触事易惊
1686,SYN,短气悸乏
1687,SYN,复自汗
1688,SYN,饮食无味
1689,SYN,心虚烦闷
1690,SYN,坐卧不安
1691,PRE,十香止痛丸
1692,LIT,天津市中成药规范
1693,MED,香橼
1694,MED,熟大黄
1695,MED,生蒲黄
1696,MED,降香
1697,MED,零陵香
1698,MED,排草香
1699,DIS,气滞胃寒
1700,DIS,两胁胀满
1701,DIS,胃院刺痛
1702,DIS,肚腹隐痛
1703,PRE,十香返魂丹
1704,PRE,十香返魂丸
1705,LIT,春脚集
1706,PRE,十香返生丹
1707,MED,公丁香
1708,MED,太吞沉香
1709,MED,诃子肉
1710,MED,磁石
1711,MED,莲子心
1712,SYN,痰厥中风
1713,SYN,牙关紧闭
1714,SYN,昏晕欲死
1715,SYN,诸风狂死
1716,SYM,口吐痰沫
1717,SYM,手足抽搐
1718,PRE,十神解毒汤
1719,LIT,证洽准绳·幼科
1720,DIS,小儿痘疹色红
1721,SIG,身发壮热
1722,SIG,腮红面赤
1723,SIG,毛焦色枯
1724,SYM,燥渴欲饮
1725,SYM,睡卧不宁
1726,SYM,口渴
1727,MED,竹叶
1728,SYM,小便尿血
1729,SYM,大便黑
1730,SYM,吐血干呕
1731,SYM,小便赤
1732,SYM,小便短涩
1733,SYM,小便秘
1734,SYM,大便秘
1735,SYM,烦躁
1736,SYM,烦渴狂乱澹语
1737,SYM,呕
1738,MED,瞿麦
1739,MED,猪荃
1740,MED,橘皮
1741,PRE,乌药顺气汤
1742,PRE,十二号既济方
1743,PRE,降香桃花散
1744,LIT,灵兰秘典论
1745,PRE,十八号责象方
1746,PRE,三香散
1747,PRE,十七号良象方
1748,PRE,十九号大畜方
1749,PRE,十三号革象方
1750,PRE,沉香郁金散
1751,PRE,十五号明夷方
1752,PRE,细辛大黄丸
1753,PRE,十六味流气饮
1754,DIS,痈疽等
1755,SIG,脉洪缓沉迟紧细
1756,PRE,十四号丰象方
1757,PRE,棱术汤
1758,PRE,十四味建中汤
1759,MED,炮附子
1760,MED,炙黄蔑
1761,SYN,荣卫不足
1762,SYN,脏腑俱伤
1763,SYN,积劳虚损
1764,SIG,形体赢府
1765,SYN,短气嗜卧
1766,SYN,寒热头痛
1767,SYN,咳嗽喘促
1768,SYN,吐呕痰沫
1769,SYN,手足多冷
1770,SIG,面白脱色
1771,SYN,小腹拘急
1772,SYN,百节尽疼
1773,SYN,夜卧汗多
1774,SYN,梦寐惊悸
1775,SYN,大便滑利
1776,SYN,小便频数
1777,SYN,失血虚极
1778,SYN,心松面黑
1779,SYN,脾肾久虚
1780,SYM,热盛体臭
1781,SYM,不省人事
1782,SYM,舌见黑苔
1783,PRE,十八味丁沉透服汤
1784,PRE,丁沉透隔汤
1785,MED,炒香附
1786,MED,炙丁香
1787,MED,煨肉豆蔻
1788,MED,白豆蔻
1789,MED,蕾香
1790,MED,炒神曲
1791,DIS,中寒上气
1792,DIS,胁肋胀满
1793,DIS,心腹病痛
1794,DIS,痰逆恶心
1795,DIS,饮食减少
1796,DIS,十隔五噎
1797,DIS,痞塞不通
1798,DIS,嗦气吞酸
1799,DIS,口苦失味
1800,LIT,注解伤寒发微论
1801,LIT,注解伤寒百证歌
1802,LIT,阴证略例
1803,LIT,史载之方
1804,LIT,卫生家宝产科秘要
1805,LIT,医经正本书
1806,LIT,素问·生气通天论
1807,LIT,疡医准绳
1808,LIT,痘疹玉函集
1809,LIT,痘疹全书
1810,LIT,永乐大典
1811,LIT,当归草堂医学丛书
1812,LIT,张仲景伤寒论一得篇
1813,MED,丁茄
1814,MED,野簸茄
1815,MED,红癫茄
1816,MED,小颠茄
1817,MED,刺丁茄
1818,MED,天茄子
1819,DIS,风湿性腰腿痛
1820,DIS,淋巴结结核
1821,DIS,寒性脓疡
1822,DIS,慢性骨髓炎
1823,DIS,冻疮
1824,DIS,脚癣
1825,DIS,丁肿
1826,LIT,喉科紫珍集
1827,DIS,悬奎垂肿胀
1828,LIT,药性论
1829,MED,雄丁香
1830,MED,丁子香
1831,DIS,脱腹冷痛
1832,DIS,呢逆
1833,DIS,反胃
1834,DIS,泻利
1835,DIS,病瘸
1836,DIS,疹癖
1837,DIS,子宫虚冷
1838,DIS,寒湿带下
1839,DIS,体癣
1840,DIS,足癣
1841,SYM,恶心
1842,DIS,丁疮
1843,DIS,丁奚
1844,SYN,小儿黄瘦腹大
1845,SIG,肌肉消膺
1846,SIG,腹大颈小
1847,SIG,黄瘦
1848,DIS,鼓褪风
1849,DIS,疮胀
1850,DIS,丁疽
1851,LIT,刘涓子鬼遗方
1852,DIS,肩疽
1853,LIT,古本难经阐注
1854,LIT,太平圣惠方
1855,LIT,素问
1856,LIT,素问钞
1857,LIT,素问钞补正
1858,LIT,诊家枢要
1859,LIT,齐民要术
1860,MED,丁香寥
1861,MED,丁子要
1862,MED,丁公藤
1863,LIT,本草拾遗
1864,MED,石南藤
1865,MED,包公藤
1866,DIS,半身不遂
1867,DIS,跌打肿痛
1868,DIS,坐骨神经痛
1869,DIS,出汗不止
1870,DIS,四肢麻痹
1871,PRE,丁半汤
1872,PRE,丁夏汤
1873,DIS,脾虚中寒
1874,DIS,停痰留饮
1875,DIS,哆逆呕吐
1876,LIT,康健论
1877,LIT,丁仲英医案
1878,PRE,丁附汤
1879,LIT,证治要诀类方
1880,SYM,寒呕
1881,SYM,中院停寒
1882,SYM,喜食辛热
1883,SYM,食物入口即吐
1884,LIT,药性辑要
1885,LIT,脉学辑要
1886,LIT,丁甘仁医案
1887,LIT,喉痧症治概要
1888,MED,丁香枝
1889,DIS,心腹胀满疼痛
1890,DIS,泄泻虚滑
1891,DIS,水谷不消
1892,MED,丁香油
1893,LIT,药性考
1894,DIS,胃寒痛胀
1895,DIS,吐泻
1896,DIS,消化不良
1897,DIS,病痛
1898,DIS,牙痛
1899,PRE,丁香散
1900,MED,恨诃子
1901,MED,炙批把叶
1902,MED,卜夏
1903,DIS,气劳
1904,DIS,脾胃久弱
1905,SYM,呕逆不纳饮食
1906,SYM,四肢赢瘦乏力
1907,MED,炒黄连
1908,MED,柯子皮
1909,MED,炒白术
1910,MED,灶心土
1911,DIS,渐致赢瘦
1912,DIS,胃气全虚
1913,DIS,不欲饮食
1914,MED,柿蒂
1915,DIS,产后脾胃虚弱
1916,DIS,心烦咳隐
1917,MED,水丁香
1918,MED,水冬瓜
1919,MED,田寥草
1920,DIS,石淋
1921,DIS,传染性肝炎
1922,DIS,肠炎
1923,DIS,肾炎水肿
1924,DIS,膀胧炎
1925,DIS,目翁
1926,DIS,蛇、虫咬伤
1927,LIT,左藏方
1928,MED,丁癸草
1929,MED,人字草
1930,MED,铺地锦
1931,MED,苍蝇翼
1932,DIS,咽喉炎
1933,DIS,小儿府积
1934,DIS,黄疽
1935,DIS,急性阑尾炎
1936,DIS,急性乳腺炎
1937,MED,丁祠皮
1938,MED,刺揪树皮
1939,DIS,丁奚疮
1940,SIG,面色苍白
1941,SIG,低烧潮热
1942,SIG,四肢细小
1943,SIG,项长骨露
1944,SIG,民臀无肉
1945,SIG,腹胀脐突
1946,SYM,食多吐逆
1947,SYM,泄泻无度
1948,DIS,丁奚病
1949,MED,丁榔皮
1950,DIS,腰腿痛
1951,DIS,肢体瘫痪
1952,LIT,难经补注
1953,LIT,伤寒慈济集
1954,PRE,丁香煮散
1955,MED,红豆
1956,MED,炮川乌
1957,MED,炮姜
1958,MED,炮良姜
1959,MED,胡椒
1960,DIS,脾眺伏冷
1961,DIS,胃院受寒
1962,DIS,胸隔痞闷
1963,DIS,心腹刺痛
1964,DIS,寒嗽中满
1965,DIS,脏腑虚滑
1966,DIS,翻胃吐逆
1967,DIS,四肢厥冷
1968,SYN,伤寒
1969,SYN,调经
1970,SYN,脑疽
1971,LIT,喉痞证治概要
1972,PRE,丁香五套丸
1973,PRE,五套丸
1974,MED,大麦芽
1975,DIS,胃气虚弱
1976,DIS,三焦痞涩
1977,DIS,痰饮
1978,SYM,头目昏眩
1979,SYM,咳嗽气急
1980,SYM,呕吐腹痛
1981,SYM,臂疼不举
1982,SYM,腰腿沉重
1983,SYM,腹中虚满不能食
1984,SYM,不能消水谷
1985,PRE,丁香安胃汤
1986,MED,草豆翘
1987,LIT,痧胀玉衡
1988,MED,莱服子
1989,MED,山萸肉
1990,MED,阿魏
1991,PRE,丁香茱黄汤
1992,LIT,脾胃论
1993,MED,干生姜
1994,MED,草豆蔻
1995,DIS,胃虚呕哆吐逆
1996,DIS,隔咽不通
1997,PRE,丁香柿蒂汤
1998,DIS,胃寒呢逆胸痞
1999,DIS,脉迟
2000,PRE,丁香柿蒂散
2001,LIT,卫生宝鉴
2002,DIS,呢隐
2003,DIS,呕吐痰涎
2004,LIT,杂病源流犀烛·六淫门
2005,DIS,阴证呢逆
2006,DIS,伤寒呢逆
2007,DIS,脾胃虚寒气滞呢逆
2008,PRE,丁香胶艾汤
2009,LIT,兰室秘藏·妇人门
2010,MED,生艾叶
2011,SYN,心气不足
2012,SYN,崩漏不止
2013,SYM,脐下如冰
2014,SYM,带下白滑量多
2015,SIG,右尺脉微洪
2016,PRE,丁香脾积丸
2017,MED,皂荚
2018,MED,青橘皮
2019,MED,百草霜
2020,DIS,食伤
2021,DIS,脾积气
2022,SYM,口吐酸水
2023,SYM,翻胃吐食
2024,DIS,血气刺痛
2025,DIS,小肠气
2026,DIS,疮气
2027,SYM,食伤积聚
2028,SYM,院腹膨胀
2029,SYM,嗯气吞酸
2030,SYM,宿食不化
2031,SYM,腹疼翻胃
2032,SYM,妇人血气刺痛
2033,MED,垠三棱
2034,MED,炒筏术
2035,MED,炒小茵香
2036,DIS,脾积腹满
2037,DIS,七气
2038,DIS,寒气
2039,DIS,热气
2040,DIS,怒气
2041,DIS,患气
2042,DIS,忧气
2043,DIS,喜气
2044,DIS,愁气
2045,LIT,诸病源候论·七气候
2046,LIT,证治要诀·诸气门
2047,PRE,四七汤
2048,DIS,气病
2049,DIS,九气
2050,LIT,内经
2051,LIT,素问·至真要大论
2052,LIT,伤寒明理论
2053,LIT,针灸聚英
2054,LIT,素问·刺禁论
2055,LIT,金匮要略·血痹虚劳病脉证并治
2056,DIS,阴寒
2057,DIS,阴萎
2058,DIS,里急
2059,DIS,精连连
2060,DIS,精少阴下湿
2061,DIS,精清
2062,DIS,小便苦数临事不卒
2063,LIT,诸病源候论·虚劳病诸候
2064,DIS,阴汗
2065,DIS,精寒
2066,DIS,精少
2067,DIS,囊下湿痒
2068,DIS,小便涩数
2069,DIS,夜梦阴人
2070,SYN,肝伤
2071,SYN,肾伤
2072,SYN,肺伤
2073,SYN,心伤
2074,SYN,形伤
2075,SYN,志伤
2076,LIT,素问·三部九候论
2077,LIT,脉诀
2078,LIT,素问·骨空论
2079,DIS,厥庙
2080,DIS,瘤庙
2081,DIS,寒庙
2082,DIS,气庙
2083,DIS,盘病
2084,DIS,附痛
2085,DIS,狼病
2086,LIT,儒门事亲
2087,DIS,水病
2088,DIS,筋病
2089,DIS,五脏病
2090,DIS,狐庙
2091,DIS,癫庙
2092,DIS,血病
2093,DIS,癫病
2094,LIT,医宗必读
2095,DIS,冲病
2096,DIS,狐疵
2097,DIS,瘸庙
2098,DIS,疲病
2099,DIS,疹窿庙
2100,LIT,惠济方
2101,LIT,难经·三十四难
2102,LIT,大平圣惠方
2103,SYN,七恶
2104,DIS,疮疡
2105,LIT,灵枢·脉度
2106,LIT,素问·举痛论
2107,LIT,灵枢·本神
2108,LIT,神农本草经
2109,LIT,素问·刺热篇
2110,DIS,七斑
2111,LIT,三因极一病证方论·瘤瘦证治
2112,SYN,蛟龙
2113,SYN,鱼
2114,SYN,鳖
2115,SYN,肉
2116,SYN,发
2117,SYN,虱
2118,SYN,米
2119,LIT,东医宝鉴·杂病篇
2120,PRE,七三丹经验方
2121,LIT,中医外科学讲义
2122,MED,熟石膏
2123,MED,升丹
2124,DIS,流痰
2125,DIS,附骨疽
2126,DIS,痕病
2127,DIS,有头疽
2128,MED,七寸金
2129,MED,地耳草
2130,LIT,福建民间草药
2131,PRE,七子散
2132,MED,牡荆子
2133,MED,薪莫子
2134,MED,石斛
2135,MED,钟乳粉
2136,MED,天雄
2137,MED,覆盆子
2138,SYM,男子风虚目暗
2139,SYM,精气衰少无子
2140,MED,七匹散
2141,MED,矮陀陀
2142,DIS,七日风
2143,DIS,脐风
2144,PRE,七气汤
2145,SYN,虚冷上逆
2146,SYN,七情内结
2147,SYN,积聚坚牢
2148,DIS,心腹胶痛
2149,SYM,不能饮食
2150,MED,佳心
2151,MED,紫苏叶
2152,SYN,喜怒忧思悲恐惊七气郁发
2153,SYN,五脏互相刑克
2154,SYN,阴阳反决
2155,SYM,吐利交作
2156,DIS,痞满
2157,DIS,咽塞
2158,PRE,大指迷七气汤
2159,MED,莪术
2160,MED,蓄香叶
2161,SYN,七情相干
2162,SYN,阴阳升降
2163,SYN,气道塑滞
2164,SYN,攻冲作疼
2165,LIT,胡氏经效方
2166,SYN,七情为病
2167,SYM,湿气作痛
2168,MED,七孔莲
2169,MED,天香炉
2170,ACU,七节骨
2171,DIS,泻
2172,DIS,腹泻
2173,DIS,伤寒后骨节痛
2174,MED,七叶子
2175,MED,参叶子
2176,MED,定风草
2177,DIS,暑热伤津
2178,DIS,口干舌燥
2179,DIS,心烦神倦
2180,DIS,风火牙痛
2181,MED,绞股蓝
2182,MED,七叶莲
2183,MED,七加皮
2184,MED,七时藤
2185,DIS,三叉神经痛
2186,DIS,神经性头痛
2187,DIS,风湿关节痛
2188,DIS,消化道溃疡疼痛
2189,DIS,外伤出血
2190,MED,七叶麻
2191,MED,七叶藤
2192,PRE,七仙丹
2193,MED,何首鸟
2194,MED,七仙桃
2195,LIT,湖南药物态
2196,PRE,七圣丸
2197,MED,川汀
2198,MED,郁李仁
2199,DIS,风气奎盛
2200,DIS,痰热搏结
